Alcaldia,Intensidad,Entidad,Area,Perimetro
Iztapalapa,Medio,Ciudad de MÃ©xico,481645.809462,3179.23904466
Iztapalapa,Medio,Ciudad de MÃ©xico,161047.06885399998,1717.23741768
Iztapalapa,Alto,Ciudad de MÃ©xico,98690.03119780001,1379.43375322
Iztapalapa,Medio,Ciudad de MÃ©xico,51391.2123648,907.0468211460001
Iztapalapa,Medio,Ciudad de MÃ©xico,65875.27294889999,1042.02617974
Iztapalapa,Alto,Ciudad de MÃ©xico,182644.60753,1927.22699415
Iztapalapa,Medio,Ciudad de MÃ©xico,151458.09854500002,1638.40291498
Iztapalapa,Bajo,Ciudad de MÃ©xico,196949.12476900002,1914.64204468
Coyoacán,Alto,Ciudad de México,108050.03856900001,1460.69221322
Gustavo A. Madero,Medio,Ciudad de México,267431.566299,2791.86115637
Coyoacán,Bajo,Ciudad de México,537102.1168770001,2997.0210279
Coyoacán,Bajo,Ciudad de México,754057.062017,4075.91902168
Coyoacán,Muy Bajo,Ciudad de México,272172.221133,2249.60626446
Iztapalapa,Alto,Ciudad de México,700689.7088680001,4001.72545473
Iztapalapa,Bajo,Ciudad de México,763834.9062859999,3948.21962332
Iztapalapa,Alto,Ciudad de México,135441.959038,1589.99028906
Iztapalapa,Muy Alto,Ciudad de México,14962.4768764,488.30561906099996
Iztapalapa,Medio,Ciudad de México,184945.758447,2222.09707876
Iztapalapa,Alto,Ciudad de México,224417.87006999998,2068.05407937
Iztapalapa,Alto,Ciudad de México,548867.5329560001,3872.73975669
Coyoacán,Muy Bajo,Ciudad de México,741938.9573220001,4375.57469953
Coyoacán,Bajo,Ciudad de México,183954.05199500002,1930.57059523
Coyoacán,Alto,Ciudad de México,66432.08199559999,1072.68839673
Iztapalapa,Muy Alto,Ciudad de México,274503.71804099996,2199.6896669
Azcapotzalco,Muy Bajo,Ciudad de México,53357.8847836,1062.53824349
Venustiano Carranza,Bajo,Ciudad de México,71550.56385199999,1192.29967127
Venustiano Carranza,Alto,Ciudad de México,216194.50913000002,2055.3559055
Venustiano Carranza,Bajo,Ciudad de México,132699.323249,1815.47188456
Azcapotzalco,Bajo,Ciudad de México,207715.233226,1902.21523913
Venustiano Carranza,Bajo,Ciudad de México,78534.7676202,1110.80890495
Cuauhtémoc,Bajo,Ciudad de México,179947.452542,1804.38886566
Cuauhtémoc,Medio,Ciudad de México,104195.429014,1361.68714117
Venustiano Carranza,Muy Bajo,Ciudad de México,43823.9124422,1071.79448458
Cuauhtémoc,Muy Bajo,Ciudad de México,35392.6150616,847.8948798739999
Azcapotzalco,Muy Bajo,Ciudad de México,256812.16354299997,2205.84864982
Cuauhtémoc,Muy Bajo,Ciudad de México,172450.522726,1723.34404554
Cuauhtémoc,Muy Bajo,Ciudad de México,170073.832453,1687.8583614999998
Cuauhtémoc,Muy Bajo,Ciudad de México,268137.708445,3237.43021547
Benito Juárez,Muy Bajo,Ciudad de México,204138.91592200001,2968.47955612
Benito Juárez,Muy Bajo,Ciudad de México,248017.02840500002,2005.10262718
Gustavo A. Madero,Bajo,Ciudad de México,116353.15126199998,1376.52662208
Gustavo A. Madero,Medio,Ciudad de México,187697.068331,1982.89986859
Gustavo A. Madero,Alto,Ciudad de México,268213.212341,2071.05173533
Gustavo A. Madero,Medio,Ciudad de México,304297.703255,2517.4372104000004
Gustavo A. Madero,Medio,Ciudad de México,233869.379602,2149.94794877
Gustavo A. Madero,Muy Bajo,Ciudad de México,367057.021085,2702.44126959
Iztacalco,Alto,Ciudad de México,175370.182733,2369.89682871
Cuauhtémoc,Bajo,Ciudad de México,116547.55692999999,1370.58743253
Cuauhtémoc,Muy Bajo,Ciudad de México,207245.996496,1852.79740834
Venustiano Carranza,Muy Bajo,Ciudad de México,156696.883926,1754.98215698
Miguel Hidalgo,Muy Bajo,Ciudad de México,220847.42139499998,2538.95547211
Venustiano Carranza,Bajo,Ciudad de México,179556.077861,2046.77014119
Venustiano Carranza,Medio,Ciudad de México,82333.44422460001,1679.27588703
Venustiano Carranza,Bajo,Ciudad de México,179734.495055,1879.79695996
Venustiano Carranza,Muy Bajo,Ciudad de México,64271.525663600005,1074.53438293
Venustiano Carranza,Medio,Ciudad de México,164467.48617699998,1865.81661114
Benito Juárez,Muy Bajo,Ciudad de México,150758.261393,1653.11273133
Benito Juárez,Muy Bajo,Ciudad de México,237018.47797399998,2197.38246564
Xochimilco,Alto,Ciudad de México,182500.112415,1877.54854566
Xochimilco,Medio,Ciudad de México,234239.470954,2446.02609853
Tláhuac,Alto,Ciudad de México,183862.44737,1989.47184989
Tlalpan,Muy Bajo,Ciudad de México,150983.631426,1675.62380536
Xochimilco,Alto,Ciudad de México,217762.817735,2449.81808933
Xochimilco,Alto,Ciudad de México,696725.32462,4017.18506575
Tláhuac,Alto,Ciudad de México,454789.165729,4104.84978133
Tláhuac,Alto,Ciudad de México,153875.666013,1582.33271795
Xochimilco,Muy Bajo,Ciudad de México,228171.40529,2318.79668394
Tláhuac,Medio,Ciudad de México,31210.3144199,716.7108300760001
Iztapalapa,Alto,Ciudad de México,77247.48352200001,1159.63888312
Iztapalapa,Medio,Ciudad de México,178417.20961700001,2347.89527829
Tlalpan,Bajo,Ciudad de México,132654.482283,1902.75386471
Iztapalapa,Alto,Ciudad de México,259859.14286700002,2399.37289338
Iztapalapa,Alto,Ciudad de México,151116.185571,1920.41315652
Iztapalapa,Medio,Ciudad de México,430970.00655600004,3425.82656348
Iztacalco,Medio,Ciudad de México,150862.802451,1942.49684134
Iztapalapa,Medio,Ciudad de México,453391.85375600006,2793.6266760000003
Iztapalapa,Muy Bajo,Ciudad de México,267865.63313699997,2751.37021291
Gustavo A. Madero,Medio,Ciudad de México,222658.17817600002,1890.87083071
Gustavo A. Madero,Medio,Ciudad de México,292700.304553,2453.11922263
Coyoacán,Muy Bajo,Ciudad de México,328656.927318,2984.08725355
Gustavo A. Madero,Medio,Ciudad de México,342928.942568,2488.21698804
Coyoacán,Bajo,Ciudad de México,526640.581918,3218.44166895
Gustavo A. Madero,Bajo,Ciudad de México,271623.4292,2773.21676405
Iztacalco,Alto,Ciudad de México,114343.06012200001,1388.0655192
Gustavo A. Madero,Medio,Ciudad de México,220438.421752,1893.52552658
Iztacalco,Alto,Ciudad de México,149691.339402,1691.26041436
Iztapalapa,Muy Alto,Ciudad de México,65779.4664928,1089.74228757
Iztacalco,Muy Bajo,Ciudad de México,205101.893965,1936.35509707
Iztapalapa,Alto,Ciudad de México,276458.835647,2283.39726315
Iztapalapa,Bajo,Ciudad de México,239508.57167600002,2130.1456771
Iztapalapa,Alto,Ciudad de México,11110.1747761,433.29700611199996
Iztapalapa,Muy Alto,Ciudad de México,320198.712243,2834.76919184
Iztapalapa,Bajo,Ciudad de México,114338.05550799999,1398.28730937
Iztapalapa,Medio,Ciudad de México,177479.456921,2596.06098093
Iztacalco,Alto,Ciudad de México,182895.019304,1961.91139673
Iztapalapa,Muy Alto,Ciudad de México,1059000.04945,4776.15366642
Iztapalapa,Medio,Ciudad de México,26861.4425954,774.887642424
Iztapalapa,Medio,Ciudad de México,413924.713169,3231.80068992
Iztapalapa,Muy Alto,Ciudad de México,276077.00456,2453.121376
Iztapalapa,Medio,Ciudad de México,379580.673196,2517.283097
Iztapalapa,Alto,Ciudad de México,24775.934705,734.46782124
Iztapalapa,Bajo,Ciudad de México,58061.587769800004,1364.77379951
Iztapalapa,Bajo,Ciudad de México,411191.651937,2946.075008
Tláhuac,Medio,Ciudad de México,537496.274145,3439.95977079
Gustavo A. Madero,Medio,Ciudad de México,274713.284138,3220.866874
Azcapotzalco,Medio,Ciudad de México,313661.62928,2596.9758043
Gustavo A. Madero,Medio,Ciudad de México,234706.375098,2450.25701528
Iztacalco,Bajo,Ciudad de México,245204.226604,2188.46581033
Gustavo A. Madero,Alto,Ciudad de México,150619.328126,1962.7756072999998
Gustavo A. Madero,Alto,Ciudad de México,166609.22083099998,1856.37747175
Coyoacán,Bajo,Ciudad de México,235072.679623,2090.25948362
Azcapotzalco,Bajo,Ciudad de México,192375.704563,1885.21675879
Azcapotzalco,Medio,Ciudad de México,149451.410833,1626.34108647
Iztapalapa,Alto,Ciudad de México,241232.283921,1965.21262682
Iztapalapa,Medio,Ciudad de México,531392.95974,3041.77767043
Iztapalapa,Alto,Ciudad de México,129109.53559500001,1679.60305923
Iztapalapa,Muy Alto,Ciudad de México,538378.590389,3892.57616241
Iztapalapa,Alto,Ciudad de México,185664.623942,1969.42560637
Iztapalapa,Medio,Ciudad de México,261727.83924699997,2413.39013276
Venustiano Carranza,Alto,Ciudad de México,157156.566268,1734.16384454
Venustiano Carranza,Bajo,Ciudad de México,201322.818634,1848.86025597
Azcapotzalco,Medio,Ciudad de México,349032.661098,3323.74089787
Venustiano Carranza,Medio,Ciudad de México,214784.245292,2279.44873312
Azcapotzalco,Bajo,Ciudad de México,205556.862367,1960.62099739
Cuauhtémoc,Medio,Ciudad de México,127032.244651,1439.77346769
Cuauhtémoc,Muy Bajo,Ciudad de México,98429.8431921,1385.49243926
Cuauhtémoc,Muy Bajo,Ciudad de México,27360.1033931,808.347656422
Cuauhtémoc,Bajo,Ciudad de México,205580.213839,1843.8980463
Cuauhtémoc,Muy Bajo,Ciudad de México,38889.3551296,876.584744472
Venustiano Carranza,Muy Bajo,Ciudad de México,41901.331337999996,927.892782992
Venustiano Carranza,Bajo,Ciudad de México,174558.74359300002,1716.25473691
Cuauhtémoc,Muy Bajo,Ciudad de México,301824.08356500004,3113.05772054
Cuauhtémoc,Muy Alto,Ciudad de México,162731.894398,1631.86572319
Cuauhtémoc,Muy Bajo,Ciudad de México,250221.83058600003,2025.15091782
Cuauhtémoc,Muy Bajo,Ciudad de México,188181.80445,1995.98765545
Cuauhtémoc,Bajo,Ciudad de México,166155.140079,1807.25969673
Cuauhtémoc,Muy Bajo,Ciudad de México,163169.41891900002,1663.21469012
Iztacalco,Medio,Ciudad de México,657078.8264510001,3926.04792195
Gustavo A. Madero,Bajo,Ciudad de México,414597.33409099997,2913.95431742
Gustavo A. Madero,Medio,Ciudad de México,215093.06093099999,2643.19783622
Gustavo A. Madero,Alto,Ciudad de México,189020.67671600002,2141.21128997
Iztacalco,Medio,Ciudad de México,379365.847282,4103.25496907
Gustavo A. Madero,Medio,Ciudad de México,175357.63931600002,2418.57485828
Gustavo A. Madero,Muy Bajo,Ciudad de México,329191.218031,3408.67785372
Cuauhtémoc,Medio,Ciudad de México,265770.339787,2856.81920716
Venustiano Carranza,Medio,Ciudad de México,215958.14531700002,2229.09618689
Venustiano Carranza,Medio,Ciudad de México,245535.96309200002,3259.69402042
Venustiano Carranza,Alto,Ciudad de México,1100178.18601,5790.69547233
Venustiano Carranza,Medio,Ciudad de México,171940.198341,1695.34237379
Venustiano Carranza,Medio,Ciudad de México,200873.519168,2171.50663595
Venustiano Carranza,Alto,Ciudad de México,399726.506659,3336.51434093
Tláhuac,Alto,Ciudad de México,367762.250344,3143.85924659
Tláhuac,Alto,Ciudad de México,368565.470015,2448.78706403
Gustavo A. Madero,Medio,Ciudad de México,248638.103556,2171.83791883
Gustavo A. Madero,Medio,Ciudad de México,479855.656818,3038.21999967
Gustavo A. Madero,Bajo,Ciudad de México,231240.478002,1963.23059205
Gustavo A. Madero,Bajo,Ciudad de México,286293.35579,2341.84975265
Gustavo A. Madero,Medio,Ciudad de México,284874.130782,2495.48807657
Tláhuac,Muy Alto,Ciudad de México,417601.264242,2807.04824975
Tláhuac,Alto,Ciudad de México,326913.41424,2339.68368918
Tláhuac,Alto,Ciudad de México,420295.079471,3236.30172616
Iztacalco,Medio,Ciudad de México,209065.887361,2055.37403819
Iztapalapa,Alto,Ciudad de México,280715.796864,2132.70821744
Iztapalapa,Muy Alto,Ciudad de México,158158.375732,1607.36277147
Iztapalapa,Medio,Ciudad de México,161047.06885399998,1717.23741768
Iztacalco,Medio,Ciudad de México,103200.71409400001,1365.00631113
Iztapalapa,Alto,Ciudad de México,104421.874047,1296.66104423
Iztapalapa,Alto,Ciudad de México,68788.73489010001,1328.59306752
Iztapalapa,Alto,Ciudad de México,385247.89554,3261.50961837
Iztapalapa,Alto,Ciudad de México,407647.507027,2774.51492275
Iztapalapa,Bajo,Ciudad de México,387899.45316100004,2947.11914408
Iztapalapa,Muy Bajo,Ciudad de México,27155.7556251,1161.91782732
Iztapalapa,Alto,Ciudad de México,157984.908999,2239.96042957
Iztapalapa,Alto,Ciudad de México,273427.36444499996,2494.58743012
Iztapalapa,Alto,Ciudad de México,374380.378124,2889.00105061
Iztapalapa,Alto,Ciudad de México,136670.316017,1989.03939416
Xochimilco,Medio,Ciudad de MÃ©xico,767837.147499,4232.92860895
Xochimilco,Bajo,Ciudad de MÃ©xico,183022.289594,2198.64936424
Xochimilco,Alto,Ciudad de MÃ©xico,617439.614417,4169.3219367
Tlalpan,Medio,Ciudad de MÃ©xico,508427.93780200003,3138.4914959000002
Iztapalapa,Muy Bajo,Ciudad de MÃ©xico,282000.563958,2981.0209019
Iztapalapa,Alto,Ciudad de MÃ©xico,129996.604993,1578.04046155
Iztapalapa,Bajo,Ciudad de MÃ©xico,228398.89593499998,2050.07063649
Iztapalapa,Alto,Ciudad de MÃ©xico,420708.47210199997,4868.60210949
Iztacalco,Alto,Ciudad de MÃ©xico,117736.719373,1535.07586432
Iztapalapa,Alto,Ciudad de MÃ©xico,196984.202504,1849.37405081
Iztapalapa,Medio,Ciudad de MÃ©xico,275219.90271,3014.18684089
Iztacalco,Medio,Ciudad de MÃ©xico,82588.38292080001,1189.05771092
Iztapalapa,Alto,Ciudad de MÃ©xico,385247.89554,3261.50961837
Iztapalapa,Alto,Ciudad de MÃ©xico,167274.28148,1761.83081086
Iztacalco,Alto,Ciudad de MÃ©xico,46465.3567057,1043.85543104
Iztapalapa,Alto,Ciudad de MÃ©xico,202339.93360999998,2133.35211353
Iztapalapa,Alto,Ciudad de MÃ©xico,278523.39707300003,2161.81716674
Iztapalapa,Medio,Ciudad de MÃ©xico,535186.7232479999,2932.63310136
Iztapalapa,Alto,Ciudad de MÃ©xico,273427.36444499996,2494.58743012
Iztapalapa,Alto,Ciudad de MÃ©xico,214252.89423,2178.07382063
Iztapalapa,Alto,Ciudad de MÃ©xico,598085.677649,3260.48353326
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,91890.671405,1230.08083822
Iztapalapa,Medio,Ciudad de MÃ©xico,179264.724522,2643.21174473
Iztapalapa,Alto,Ciudad de MÃ©xico,153610.934572,2100.65939225
Iztapalapa,Bajo,Ciudad de MÃ©xico,183371.09859500002,1775.72581087
Iztapalapa,Alto,Ciudad de MÃ©xico,273859.181322,2796.61377417
Iztapalapa,Medio,Ciudad de MÃ©xico,191314.38176400002,1873.76868905
Tlalpan,Muy Bajo,Ciudad de MÃ©xico,162410.124244,1752.67657471
Iztapalapa,Medio,Ciudad de MÃ©xico,106642.699322,1790.37488859
Iztacalco,Medio,Ciudad de MÃ©xico,285026.144896,2557.23847606
Iztacalco,Medio,Ciudad de MÃ©xico,237563.63502,2266.87341052
Iztacalco,Alto,Ciudad de MÃ©xico,88281.7920204,1362.91332708
Iztacalco,Medio,Ciudad de MÃ©xico,313820.870736,2911.91035309
Iztacalco,Medio,Ciudad de MÃ©xico,152617.928317,1846.16697383
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,222658.17817600002,1890.87083071
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,169218.912177,2220.05907777
Iztacalco,Alto,Ciudad de MÃ©xico,165998.20345,2060.40237489
Azcapotzalco,Medio,Ciudad de MÃ©xico,1679100.8323600001,5894.18499465
Azcapotzalco,Medio,Ciudad de MÃ©xico,212658.484116,2868.91231919
Azcapotzalco,Bajo,Ciudad de MÃ©xico,262410.301486,2426.09697607
Iztapalapa,Alto,Ciudad de MÃ©xico,94486.0658451,1368.93112618
Iztapalapa,Alto,Ciudad de MÃ©xico,129109.53559500001,1679.60305923
Benito Juárez,Muy Bajo,Ciudad de México,280083.797472,2381.63219312
Benito Juárez,Muy Bajo,Ciudad de México,273083.182025,2199.96794946
Benito Juárez,Muy Bajo,Ciudad de México,217990.579132,2323.846362
Benito Juárez,Muy Bajo,Ciudad de México,157838.905246,1652.63514203
Benito Juárez,Muy Bajo,Ciudad de México,148794.75583399998,1965.07227547
Xochimilco,Medio,Ciudad de México,767837.147499,4232.92860895
Benito Juárez,Muy Bajo,Ciudad de México,280199.900175,3236.21495127
Benito Juárez,Muy Bajo,Ciudad de México,136063.86704800001,1833.25246093
Xochimilco,Muy Alto,Ciudad de México,1190487.05737,4927.69730656
Xochimilco,Medio,Ciudad de México,498591.358615,2905.44139163
Tláhuac,Muy Alto,Ciudad de México,289123.417958,2316.36875133
Tlalpan,Medio,Ciudad de MÃ©xico,144888.03902,1575.05528482
Tlalpan,Muy Bajo,Ciudad de MÃ©xico,104479.436177,1836.83887457
Azcapotzalco,Bajo,Ciudad de MÃ©xico,192375.704563,1885.21675879
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,424667.404461,2667.0850295
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,684335.567231,4625.10987137
Miguel Hidalgo,Bajo,Ciudad de MÃ©xico,382174.787128,2838.84859347
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,296766.720818,2461.45392726
Gustavo A. Madero,Alto,Ciudad de MÃ©xico,163342.390273,1782.81061106
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,187697.068331,1982.89986859
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,248465.23889699997,2734.21887611
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,1133876.5046299999,5660.10966504
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,311968.071676,3418.17364854
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,205191.379771,2373.67393742
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,311896.27328,2572.7195976
Miguel Hidalgo,Muy Bajo,Ciudad de MÃ©xico,146335.018438,2137.89175422
Venustiano Carranza,Muy Bajo,Ciudad de MÃ©xico,156696.883926,1754.98215698
Venustiano Carranza,Medio,Ciudad de MÃ©xico,260018.61438400001,2603.39808519
Venustiano Carranza,Muy Bajo,Ciudad de MÃ©xico,94538.9968719,1314.39019055
Venustiano Carranza,Alto,Ciudad de MÃ©xico,324050.227063,3052.89300692
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,242827.332477,2373.17713999
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,161201.22998499998,1775.21132705
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,276416.586131,2285.55171179
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,173724.831444,1712.52831071
Azcapotzalco,Bajo,Ciudad de MÃ©xico,267389.85982199997,2465.9822197
Miguel Hidalgo,Muy Bajo,Ciudad de MÃ©xico,250960.48774,2378.23065187
Venustiano Carranza,Medio,Ciudad de MÃ©xico,96861.574175,1538.89022146
Miguel Hidalgo,Muy Bajo,Ciudad de MÃ©xico,164781.165032,2083.48312977
Azcapotzalco,Muy Bajo,Ciudad de MÃ©xico,256812.16354299997,2205.84864982
Iztapalapa,Medio,Ciudad de México,341144.755264,2650.29458627
Iztapalapa,Alto,Ciudad de México,199335.806363,2187.10741584
Gustavo A. Madero,Bajo,Ciudad de México,51325.8904204,1261.69518483
Gustavo A. Madero,Bajo,Ciudad de México,298498.42809,2657.14040963
Xochimilco,Bajo,Ciudad de MÃ©xico,297510.247414,2295.09036434
Xochimilco,Muy Alto,Ciudad de MÃ©xico,420448.301984,3165.92305868
Xochimilco,Muy Alto,Ciudad de MÃ©xico,168118.133051,1913.59004796
Xochimilco,Alto,Ciudad de MÃ©xico,230192.837266,1986.28336537
Xochimilco,Muy Alto,Ciudad de MÃ©xico,265362.785848,3090.54263543
Iztapalapa,Alto,Ciudad de MÃ©xico,151116.185571,1920.41315652
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,464244.34230200003,3652.75823131
Tlalpan,Muy Bajo,Ciudad de MÃ©xico,289567.772757,2340.41217109
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,180679.895808,1757.08160172
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,155027.86253399999,1587.06160379
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,243097.858485,2179.29468326
Iztacalco,Alto,Ciudad de MÃ©xico,118098.30701700001,1604.96709512
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,240227.56206,2067.21090149
Gustavo A. Madero,Alto,Ciudad de MÃ©xico,114493.311445,1625.11634898
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,288547.997315,3216.66075479
Azcapotzalco,Medio,Ciudad de MÃ©xico,305871.704517,2925.27865842
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,286875.39140300005,2296.16066904
Iztacalco,Bajo,Ciudad de MÃ©xico,166967.346606,2007.04320741
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,117190.814999,1410.99869787
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,561410.362917,3109.24246789
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,294276.417118,2813.51869957
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,65779.4664928,1089.74228757
Iztapalapa,Muy Bajo,Ciudad de MÃ©xico,130315.826861,1432.94105596
Iztapalapa,Muy Bajo,Ciudad de MÃ©xico,92707.7278496,1391.512522
Iztacalco,Muy Bajo,Ciudad de MÃ©xico,205101.893965,1936.35509707
Iztacalco,Alto,Ciudad de MÃ©xico,530003.010641,3001.57261167
Iztapalapa,Alto,Ciudad de MÃ©xico,143774.962951,1768.7517002
Iztapalapa,Alto,Ciudad de MÃ©xico,402111.85578499996,2710.23365055
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,320198.712243,2834.76919184
Iztapalapa,Alto,Ciudad de MÃ©xico,365979.023644,2980.95478425
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,1059000.04945,4776.15366642
Iztapalapa,Medio,Ciudad de MÃ©xico,386438.640411,3378.00726735
Iztapalapa,Alto,Ciudad de MÃ©xico,195123.937405,1918.29380948
Iztapalapa,Medio,Ciudad de MÃ©xico,209673.960379,2530.71712253
Iztapalapa,Alto,Ciudad de MÃ©xico,188927.955879,2358.46760923
Iztapalapa,Alto,Ciudad de MÃ©xico,227978.01736799997,1984.38134153
Iztacalco,Alto,Ciudad de MÃ©xico,198781.706678,2040.64186718
Iztapalapa,Bajo,Ciudad de MÃ©xico,411191.651937,2946.075008
Iztapalapa,Alto,Ciudad de MÃ©xico,136670.316017,1989.03939416
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,129549.535346,1699.43746922
Iztapalapa,Alto,Ciudad de MÃ©xico,700689.7088680001,4001.72545473
Iztapalapa,Alto,Ciudad de MÃ©xico,206349.739133,2294.34344822
Iztapalapa,Alto,Ciudad de MÃ©xico,563280.177207,3160.42940502
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,150305.12051500002,2861.31718312
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,87905.84605369999,1960.12120011
Venustiano Carranza,Medio,Ciudad de MÃ©xico,305100.971801,2978.99280938
Azcapotzalco,Bajo,Ciudad de MÃ©xico,81343.77014580001,1637.22194846
Azcapotzalco,Bajo,Ciudad de MÃ©xico,175967.763773,1642.1233412999998
Azcapotzalco,Bajo,Ciudad de MÃ©xico,192071.655923,1763.68028223
Miguel Hidalgo,Bajo,Ciudad de MÃ©xico,325406.692407,3352.91158321
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,89973.9375938,1227.35608895
Gustavo A. Madero,Muy Bajo,Ciudad de MÃ©xico,311313.271966,2257.21101806
Iztapalapa,Medio,Ciudad de México,69313.4522615,1204.3242455999998
Tláhuac,Medio,Ciudad de México,189810.711378,2225.58402353
Xochimilco,Alto,Ciudad de México,291067.228676,2747.89782586
Gustavo A. Madero,Medio,Ciudad de México,124067.31459200001,1583.36416676
Iztacalco,Alto,Ciudad de México,114909.46733399999,1533.77332475
Gustavo A. Madero,Medio,Ciudad de México,139184.929324,1897.0440318
Gustavo A. Madero,Alto,Ciudad de México,184737.165307,2169.66787543
Iztacalco,Medio,Ciudad de México,175173.93788399998,2463.25538752
Gustavo A. Madero,Medio,Ciudad de México,88027.2353595,1243.39781123
Coyoacán,Bajo,Ciudad de México,406226.947254,3032.06239241
Gustavo A. Madero,Muy Bajo,Ciudad de México,102667.288825,1338.17244157
Coyoacán,Bajo,Ciudad de México,181479.871361,1750.0105614
Azcapotzalco,Bajo,Ciudad de México,130292.973669,1862.23453842
Gustavo A. Madero,Muy Bajo,Ciudad de México,311313.271966,2257.21101806
Coyoacán,Muy Bajo,Ciudad de México,239374.905079,2601.24160651
Coyoacán,Bajo,Ciudad de México,357575.74661,3108.40648885
Iztapalapa,Alto,Ciudad de México,110611.089824,1679.82140425
Iztapalapa,Alto,Ciudad de México,270963.060573,3228.21854783
Azcapotzalco,Medio,Ciudad de México,403132.669634,3809.19913124
Iztapalapa,Bajo,Ciudad de México,105041.319711,1423.43278384
Coyoacán,Bajo,Ciudad de México,144622.098669,1859.11250881
Gustavo A. Madero,Medio,Ciudad de México,213797.732682,2308.95011288
Venustiano Carranza,Medio,Ciudad de México,293076.607687,2363.74569138
Venustiano Carranza,Bajo,Ciudad de México,99143.9097592,1374.02339946
Miguel Hidalgo,Muy Bajo,Ciudad de México,164781.165032,2083.48312977
Venustiano Carranza,Medio,Ciudad de México,173061.45553399998,1993.47175437
Venustiano Carranza,Medio,Ciudad de México,276829.01839499996,2892.29342427
Venustiano Carranza,Bajo,Ciudad de México,89739.27912569999,1509.4104490999998
Benito Juárez,Muy Bajo,Ciudad de México,337964.441222,2506.403065
Cuauhtémoc,Muy Bajo,Ciudad de México,220542.244779,1983.10171243
Venustiano Carranza,Medio,Ciudad de México,207197.24947,1899.18289412
Benito Juárez,Muy Bajo,Ciudad de México,312467.76471300004,2776.11539287
Venustiano Carranza,Muy Bajo,Ciudad de México,81282.1212091,1132.30906756
Venustiano Carranza,Bajo,Ciudad de México,172314.139099,1719.50921528
Cuauhtémoc,Muy Bajo,Ciudad de México,35323.815507,814.321446183
Cuauhtémoc,Bajo,Ciudad de México,356552.386009,2372.34120124
Cuauhtémoc,Bajo,Ciudad de México,324064.298425,2346.23546784
Cuauhtémoc,Medio,Ciudad de México,210390.871602,2007.79779349
Cuauhtémoc,Muy Bajo,Ciudad de México,111518.72372000001,1485.44474344
Cuauhtémoc,Muy Bajo,Ciudad de México,386698.59974000003,2798.32737789
Benito Juárez,Muy Bajo,Ciudad de México,155493.839868,1953.82382901
Iztacalco,Alto,Ciudad de México,124790.327198,1493.05425183
Gustavo A. Madero,Bajo,Ciudad de México,194660.23424000002,1791.40742624
Cuauhtémoc,Medio,Ciudad de México,190411.50770999998,1745.08446455
Iztacalco,Muy Bajo,Ciudad de México,113774.674455,1385.0648465
Gustavo A. Madero,Bajo,Ciudad de México,205191.379771,2373.67393742
Venustiano Carranza,Medio,Ciudad de México,208884.977044,2096.61187607
Venustiano Carranza,Alto,Ciudad de México,243955.63616999998,2047.51384308
Venustiano Carranza,Bajo,Ciudad de México,88968.91110669999,1288.48136236
Venustiano Carranza,Bajo,Ciudad de México,88139.8537815,1455.49593397
Cuauhtémoc,Muy Bajo,Ciudad de México,126993.507551,1440.93002873
Xochimilco,Muy Alto,Ciudad de México,284427.61082,2494.07565884
Xochimilco,Medio,Ciudad de México,1165032.26458,5783.35146003
Xochimilco,Muy Alto,Ciudad de México,784226.6089100001,4335.88259117
Benito Juárez,Muy Bajo,Ciudad de México,210089.054855,2033.86599869
Xochimilco,Alto,Ciudad de México,440873.225911,4618.124228199999
Xochimilco,Medio,Ciudad de México,857135.636429,5061.16920559
